datetime,temperature,humidity,CO2_PPM,CH4_PPM,H2_PPM
07/13/2024 01:18:11,24.00,61,403.23,6.19,0.41
07/13/2024 01:18:13,25.00,60,403.23,6.19,0.42
07/13/2024 01:18:16,24.00,61,403.21,6.19,0.41
07/13/2024 01:18:18,25.00,60,403.23,6.19,0.41
07/13/2024 01:18:21,25.00,60,403.21,6.15,0.41
07/13/2024 01:18:23,25.00,60,403.21,6.19,0.41
07/13/2024 01:18:26,24.00,61,403.21,6.15,0.41
07/13/2024 01:18:28,25.00,60,403.19,6.15,0.41
07/13/2024 01:18:30,25.00,61,403.21,6.15,0.41
07/13/2024 01:18:33,25.00,61,403.19,6.12,0.41
07/13/2024 01:18:35,25.00,61,403.19,6.12,0.41
07/13/2024 01:18:38,25.00,61,403.19,6.12,0.41
07/13/2024 01:18:40,24.00,62,403.19,6.15,0.41
07/13/2024 01:18:43,24.00,62,403.14,6.12,0.41
07/13/2024 01:18:45,25.00,61,403.19,6.12,0.41
07/13/2024 01:18:48,25.00,61,403.14,6.12,0.41
07/13/2024 01:18:50,25.00,61,403.16,6.12,0.41
07/13/2024 01:18:52,24.00,62,403.14,6.15,0.41
07/13/2024 01:18:55,25.00,61,403.14,6.04,0.41
07/13/2024 01:18:57,25.00,61,403.14,6.12,0.41
07/13/2024 01:19:00,25.00,61,403.14,6.08,0.41
07/13/2024 01:19:02,24.00,62,403.12,6.08,0.41
07/13/2024 01:19:05,24.00,62,403.14,6.08,0.41
07/13/2024 01:19:07,25.00,61,403.14,6.12,0.41
07/13/2024 01:19:10,25.00,61,403.14,6.12,0.41
07/13/2024 01:19:12,25.00,61,403.14,6.08,0.41
07/13/2024 01:19:14,25.00,61,403.10,6.12,0.41
07/13/2024 01:19:17,25.00,61,403.14,6.08,0.41
07/13/2024 01:19:19,24.00,62,403.10,6.04,0.41
07/13/2024 01:19:22,24.00,62,403.10,6.04,0.41
07/13/2024 01:19:24,25.00,61,403.10,6.04,0.41
07/13/2024 01:19:27,25.00,61,403.12,6.04,0.41
07/13/2024 01:19:29,25.00,61,403.12,6.08,0.41
07/13/2024 01:19:32,25.00,61,403.10,6.04,0.41
07/13/2024 01:19:34,25.00,61,403.10,6.04,0.41
07/13/2024 01:19:37,25.00,61,403.10,6.08,0.41
07/13/2024 01:19:39,25.00,61,403.12,6.04,0.41
07/13/2024 01:19:41,25.00,61,403.10,6.04,0.41
07/13/2024 01:19:44,25.00,61,403.10,6.08,0.41
07/13/2024 01:19:46,25.00,61,403.10,6.04,0.41
07/13/2024 01:19:49,24.00,62,403.10,6.04,0.41
07/13/2024 01:19:51,25.00,61,403.10,6.00,0.41
07/13/2024 01:19:54,24.00,62,403.10,6.00,0.41
07/13/2024 01:19:56,25.00,61,403.10,6.04,0.41
07/13/2024 01:19:59,24.00,62,403.10,5.97,0.41
07/13/2024 01:20:01,24.00,62,403.10,6.00,0.41
07/13/2024 01:20:03,24.00,62,403.06,5.97,0.41
07/13/2024 01:20:06,24.00,62,403.10,6.00,0.41
07/13/2024 01:20:08,25.00,61,403.08,6.00,0.41
07/13/2024 01:20:11,24.00,62,403.08,5.97,0.41
07/13/2024 01:20:13,24.00,62,403.06,6.00,0.41
07/13/2024 01:20:16,24.00,62,403.08,6.04,0.41
07/13/2024 01:20:18,25.00,61,403.06,5.97,0.41
07/13/2024 01:20:21,24.00,62,403.06,6.00,0.41
07/13/2024 01:20:23,25.00,61,403.10,5.97,0.41
07/13/2024 01:20:25,25.00,61,403.06,5.97,0.41
07/13/2024 01:20:28,24.00,62,403.06,6.00,0.41
07/13/2024 01:20:30,24.00,62,403.06,5.97,0.41
07/13/2024 01:20:33,25.00,61,403.06,5.97,0.41
07/13/2024 01:20:35,24.00,62,403.06,5.97,0.41
07/13/2024 01:20:38,25.00,61,403.06,5.97,0.41
07/13/2024 01:20:40,25.00,61,403.08,6.00,0.41
07/13/2024 01:20:43,24.00,62,403.06,6.00,0.41
07/13/2024 01:20:45,25.00,61,403.04,5.97,0.41
07/13/2024 01:20:48,25.00,61,403.06,5.97,0.41
07/13/2024 01:20:50,24.00,62,403.06,5.93,0.41
07/13/2024 01:20:52,24.00,62,403.04,5.93,0.41
07/13/2024 01:20:55,25.00,61,403.06,5.97,0.41
07/13/2024 01:20:57,25.00,61,403.06,5.97,0.41
07/13/2024 01:21:00,25.00,61,403.06,5.97,0.41
07/13/2024 01:21:02,24.00,62,403.06,5.89,0.41
07/13/2024 01:21:05,25.00,61,403.04,5.93,0.41
07/13/2024 01:21:07,24.00,62,403.04,5.97,0.41
07/13/2024 01:21:10,25.00,61,403.06,5.89,0.41
07/13/2024 01:21:12,24.00,62,403.04,5.93,0.41
07/13/2024 01:21:14,25.00,61,403.04,5.97,0.41
07/13/2024 01:21:17,25.00,61,403.06,5.89,0.41
07/13/2024 01:21:19,25.00,61,403.02,5.97,0.41
07/13/2024 01:21:22,25.00,61,403.06,5.93,0.41
07/13/2024 01:21:24,25.00,61,403.08,5.93,0.41
07/13/2024 01:21:27,25.00,61,403.04,5.97,0.41
07/13/2024 01:21:29,24.00,62,403.04,5.93,0.41
07/13/2024 01:21:32,24.00,62,403.02,5.93,0.41
07/13/2024 01:21:34,25.00,61,403.06,5.97,0.41
07/13/2024 01:21:36,25.00,61,403.06,5.97,0.41
07/13/2024 01:21:39,25.00,61,403.06,5.89,0.41
07/13/2024 01:21:41,25.00,61,403.04,5.93,0.41
07/13/2024 01:21:44,25.00,61,403.06,5.97,0.41
07/13/2024 01:21:46,25.00,61,403.02,5.93,0.41
07/13/2024 01:21:49,25.00,61,403.02,5.93,0.41
07/13/2024 01:21:51,25.00,61,403.04,5.89,0.41
07/13/2024 01:21:54,25.00,61,403.04,5.89,0.41
07/13/2024 01:21:56,25.00,61,403.02,5.93,0.41
07/13/2024 01:21:59,25.00,61,403.02,5.89,0.41
07/13/2024 01:22:01,25.00,61,403.02,5.89,0.41
07/13/2024 01:22:03,25.00,61,403.02,5.89,0.41
07/13/2024 01:22:06,25.00,61,403.00,5.89,0.41
07/13/2024 01:22:08,25.00,61,403.02,5.93,0.41
07/13/2024 01:22:11,25.00,61,403.00,5.89,0.41
07/13/2024 01:22:13,25.00,61,403.00,5.89,0.41
07/13/2024 01:22:16,25.00,61,403.00,5.86,0.41
07/13/2024 01:22:18,25.00,61,403.00,5.89,0.41
07/13/2024 01:22:21,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:23,25.00,61,403.00,5.82,0.41
07/13/2024 01:22:25,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:28,25.00,61,402.98,5.89,0.41
07/13/2024 01:22:30,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:33,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:35,25.00,61,402.98,5.86,0.41
07/13/2024 01:22:38,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:40,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:43,25.00,61,402.98,5.82,0.41
07/13/2024 01:22:45,25.00,61,402.96,5.86,0.41
07/13/2024 01:22:47,25.00,61,402.96,5.82,0.41
07/13/2024 01:22:50,25.00,61,402.96,5.82,0.41
07/13/2024 01:22:52,25.00,61,402.98,5.89,0.41
07/13/2024 01:22:55,25.00,61,402.96,5.82,0.41
07/13/2024 01:22:57,25.00,61,402.93,5.82,0.41
07/13/2024 01:23:00,25.00,61,402.98,5.86,0.41
07/13/2024 01:23:02,25.00,61,402.98,5.86,0.41
07/13/2024 01:23:05,25.00,61,402.96,5.82,0.41
07/13/2024 01:23:07,25.00,61,402.96,5.82,0.41
07/13/2024 01:23:09,25.00,61,402.93,5.82,0.41
07/13/2024 01:23:12,25.00,61,402.93,5.86,0.41
07/13/2024 01:23:14,25.00,61,402.93,5.82,0.41
07/13/2024 01:23:17,25.00,61,402.92,5.79,0.41
07/13/2024 01:23:19,25.00,61,402.93,5.86,0.41
07/13/2024 01:23:22,25.00,61,402.93,5.75,0.41
07/13/2024 01:23:24,25.00,61,402.93,5.82,0.41
07/13/2024 01:23:27,25.00,61,402.93,5.79,0.41
07/13/2024 01:23:29,25.00,61,402.92,5.89,0.41
07/13/2024 01:23:32,25.00,61,402.90,5.79,0.41
07/13/2024 01:23:34,25.00,61,402.93,5.82,0.41
07/13/2024 01:23:36,25.00,61,402.92,5.82,0.41
07/13/2024 01:23:39,25.00,61,402.90,5.82,0.41
07/13/2024 01:23:41,25.00,61,402.90,5.79,0.41
07/13/2024 01:23:44,25.00,61,402.90,5.79,0.41
07/13/2024 01:23:46,25.00,61,402.90,5.82,0.41
07/13/2024 01:23:49,25.00,61,402.90,5.79,0.41
07/13/2024 01:23:51,25.00,61,402.90,5.75,0.41
07/13/2024 01:23:54,25.00,61,402.90,5.82,0.41
07/13/2024 01:23:56,25.00,61,402.88,5.79,0.41
07/13/2024 01:23:58,25.00,61,402.88,5.75,0.41
07/13/2024 01:24:01,25.00,61,402.88,5.75,0.41
07/13/2024 01:24:03,25.00,61,402.88,5.75,0.41
07/13/2024 01:24:06,25.00,61,402.88,5.75,0.41
07/13/2024 01:24:08,25.00,61,402.86,5.75,0.41
07/13/2024 01:24:11,25.00,61,402.86,5.79,0.41
07/13/2024 01:24:13,25.00,61,402.86,5.79,0.41
07/13/2024 01:24:16,25.00,61,402.86,5.75,0.41
07/13/2024 01:24:18,25.00,60,402.86,5.75,0.41
07/13/2024 01:24:20,25.00,61,402.86,5.75,0.41
07/13/2024 01:24:23,25.00,61,402.86,5.75,0.41
07/13/2024 01:24:25,25.00,60,402.82,5.71,0.41
07/13/2024 01:24:28,25.00,60,402.84,5.75,0.41
07/13/2024 01:24:30,25.00,60,402.82,5.71,0.41
07/13/2024 01:24:33,25.00,61,402.82,5.75,0.41
07/13/2024 01:24:35,24.00,62,402.82,5.71,0.41
07/13/2024 01:24:38,24.00,62,402.80,5.68,0.41
07/13/2024 01:24:40,25.00,61,402.80,5.68,0.40
07/13/2024 01:24:43,25.00,61,402.82,5.68,0.40
07/13/2024 01:24:45,24.00,62,402.80,5.68,0.40
07/13/2024 01:24:47,24.00,62,402.78,5.71,0.41
07/13/2024 01:24:50,25.00,61,402.84,5.68,0.40
07/13/2024 01:24:52,25.00,61,402.78,5.68,0.40
07/13/2024 01:24:55,25.00,61,402.80,5.71,0.40
07/13/2024 01:24:57,24.00,62,402.80,5.68,0.40
07/13/2024 01:25:00,25.00,61,402.78,5.68,0.40
07/13/2024 01:25:02,25.00,61,402.78,5.68,0.40
07/13/2024 01:25:05,24.00,62,402.78,5.64,0.40
07/13/2024 01:25:07,25.00,61,402.80,5.68,0.40
07/13/2024 01:25:09,24.00,62,402.78,5.64,0.40
07/13/2024 01:25:12,24.00,62,402.76,5.64,0.40
07/13/2024 01:25:14,24.00,62,402.78,5.64,0.40
07/13/2024 01:25:17,24.00,62,402.76,5.68,0.40
07/13/2024 01:25:19,24.00,62,402.76,5.64,0.40
07/13/2024 01:25:22,25.00,61,402.76,5.68,0.40
07/13/2024 01:25:24,25.00,61,402.78,5.68,0.40
07/13/2024 01:25:27,24.00,62,402.74,5.68,0.40
07/13/2024 01:25:29,24.00,62,402.76,5.64,0.40
07/13/2024 01:25:31,24.00,62,402.74,5.68,0.40
07/13/2024 01:25:34,24.00,62,402.74,5.64,0.40
07/13/2024 01:25:36,24.00,62,402.74,5.64,0.40
07/13/2024 01:25:39,24.00,62,402.74,5.64,0.40
07/13/2024 01:25:41,24.00,62,402.74,5.64,0.40
07/13/2024 01:25:44,24.00,62,402.74,5.68,0.40
07/13/2024 01:25:46,24.00,62,402.74,5.64,0.40
07/13/2024 01:25:49,24.00,62,402.74,5.64,0.40
07/13/2024 01:25:51,24.00,62,402.71,5.64,0.40
07/13/2024 01:25:53,24.00,62,402.71,5.64,0.40
07/13/2024 01:25:56,24.00,62,402.71,5.64,0.40
07/13/2024 01:25:58,24.00,62,402.72,5.68,0.40
07/13/2024 01:26:01,24.00,62,402.72,5.61,0.40
07/13/2024 01:26:03,24.00,62,402.71,5.61,0.40
07/13/2024 01:26:06,24.00,62,402.71,5.61,0.40
07/13/2024 01:26:08,24.00,62,402.71,5.68,0.40
07/13/2024 01:26:11,24.00,62,402.71,5.64,0.40
07/13/2024 01:26:13,24.00,62,402.71,5.68,0.40
07/13/2024 01:26:16,24.00,62,402.69,5.61,0.40
07/13/2024 01:26:18,24.00,62,402.69,5.64,0.40
07/13/2024 01:26:20,24.00,62,402.67,5.61,0.40
07/13/2024 01:26:23,24.00,62,402.67,5.61,0.40
07/13/2024 01:26:25,24.00,62,402.67,5.64,0.40
07/13/2024 01:26:28,24.00,62,402.67,5.61,0.40
07/13/2024 01:26:30,24.00,62,402.67,5.61,0.40
07/13/2024 01:26:33,24.00,62,402.65,5.61,0.40
07/13/2024 01:26:35,24.00,62,402.65,5.61,0.40
07/13/2024 01:26:38,24.00,62,402.65,5.61,0.40
07/13/2024 01:26:40,24.00,62,402.65,5.61,0.40
07/13/2024 01:26:42,24.00,62,402.65,5.61,0.40
07/13/2024 01:26:45,24.00,62,402.65,5.61,0.40
07/13/2024 01:26:47,24.00,62,402.65,5.57,0.40
07/13/2024 01:26:50,24.00,62,402.63,5.61,0.40
07/13/2024 01:26:52,24.00,62,402.63,5.57,0.40
07/13/2024 01:26:55,24.00,62,402.63,5.61,0.40
07/13/2024 01:26:57,24.00,62,402.63,5.57,0.40
07/13/2024 01:27:00,24.00,62,402.62,5.57,0.40
07/13/2024 01:27:02,24.00,62,402.63,5.54,0.40
07/13/2024 01:27:04,24.00,61,402.63,5.54,0.40
07/13/2024 01:27:07,24.00,62,402.62,5.54,0.40
07/13/2024 01:27:09,24.00,61,402.63,5.54,0.40
07/13/2024 01:27:12,24.00,62,402.60,5.54,0.40
07/13/2024 01:27:14,24.00,61,402.60,5.54,0.40
07/13/2024 01:27:17,24.00,62,402.62,5.54,0.40
07/13/2024 01:27:19,24.00,61,402.60,5.54,0.40
07/13/2024 01:27:22,24.00,62,402.60,5.54,0.40
07/13/2024 01:27:24,24.00,61,402.58,5.54,0.40
07/13/2024 01:27:27,24.00,62,402.58,5.54,0.40
07/13/2024 01:27:29,24.00,61,402.60,5.54,0.40
07/13/2024 01:27:31,24.00,62,402.58,5.54,0.40
07/13/2024 01:27:34,24.00,62,402.57,5.51,0.40
07/13/2024 01:27:36,24.00,62,402.57,5.54,0.40
07/13/2024 01:27:39,24.00,62,402.58,5.54,0.40
07/13/2024 01:27:41,24.00,62,402.57,5.54,0.40
07/13/2024 01:27:44,24.00,62,402.57,5.51,0.40
07/13/2024 01:27:46,24.00,62,402.57,5.51,0.40
07/13/2024 01:27:49,24.00,62,402.55,5.54,0.40
07/13/2024 01:27:51,24.00,62,402.55,5.54,0.40
07/13/2024 01:27:53,24.00,61,402.55,5.51,0.40
07/13/2024 01:27:56,24.00,61,402.57,5.51,0.40
07/13/2024 01:27:58,24.00,61,402.55,5.54,0.40
07/13/2024 01:28:01,24.00,62,402.53,5.54,0.40
07/13/2024 01:28:03,24.00,61,402.53,5.54,0.40
07/13/2024 01:28:06,24.00,62,402.53,5.54,0.40
07/13/2024 01:28:08,24.00,61,402.53,5.54,0.40
07/13/2024 01:28:11,24.00,61,402.53,5.54,0.40
07/13/2024 01:28:13,24.00,61,402.51,5.51,0.40
07/13/2024 01:28:15,24.00,61,402.50,5.54,0.40
07/13/2024 01:28:18,24.00,61,402.50,5.47,0.40
07/13/2024 01:28:20,24.00,61,402.51,5.51,0.40
07/13/2024 01:28:23,24.00,61,402.51,5.54,0.40
07/13/2024 01:28:25,24.00,61,402.51,5.51,0.40
07/13/2024 01:28:28,24.00,61,402.51,5.47,0.40
07/13/2024 01:28:30,24.00,61,402.51,5.47,0.40
07/13/2024 01:28:33,24.00,61,402.50,5.51,0.40
07/13/2024 01:28:35,24.00,61,402.50,5.51,0.40
07/13/2024 01:28:38,24.00,61,402.50,5.51,0.40
07/13/2024 01:28:40,24.00,61,402.48,5.47,0.40
07/13/2024 01:28:42,24.00,61,402.46,5.51,0.40
07/13/2024 01:28:45,24.00,61,402.46,5.47,0.40
07/13/2024 01:28:47,24.00,61,402.46,5.54,0.40
07/13/2024 01:28:50,25.00,60,402.46,5.54,0.40
07/13/2024 01:28:52,24.00,61,402.48,5.51,0.40
07/13/2024 01:28:55,25.00,60,402.46,5.51,0.40
07/13/2024 01:28:57,24.00,61,402.46,5.47,0.40
07/13/2024 01:29:00,24.00,61,402.45,5.47,0.40
07/13/2024 01:29:02,24.00,61,402.45,5.47,0.40
07/13/2024 01:29:04,24.00,61,402.43,5.47,0.40
07/13/2024 01:29:07,24.00,61,402.43,5.51,0.40
07/13/2024 01:29:09,24.00,61,402.43,5.47,0.40
07/13/2024 01:29:12,24.00,61,402.43,5.47,0.40
07/13/2024 01:29:14,24.00,61,402.43,5.47,0.40
07/13/2024 01:29:17,24.00,62,402.40,5.51,0.40
07/13/2024 01:29:19,24.00,61,402.42,5.47,0.40
07/13/2024 01:29:22,24.00,61,402.42,5.47,0.40
07/13/2024 01:29:24,24.00,61,402.40,5.47,0.40
07/13/2024 01:29:26,24.00,61,402.40,5.47,0.40
07/13/2024 01:29:29,24.00,61,402.40,5.47,0.40
07/13/2024 01:29:31,24.00,61,402.40,5.44,0.40
07/13/2024 01:29:34,24.00,62,402.38,5.47,0.40
07/13/2024 01:29:36,24.00,61,402.38,5.44,0.40
07/13/2024 01:29:39,24.00,61,402.37,5.44,0.40
07/13/2024 01:29:41,24.00,61,402.37,5.40,0.40
07/13/2024 01:29:44,24.00,61,402.37,5.44,0.40
07/13/2024 01:29:46,24.00,61,402.37,5.51,0.40
07/13/2024 01:29:48,24.00,61,402.38,5.44,0.40
07/13/2024 01:29:51,24.00,61,402.37,5.47,0.40
07/13/2024 01:29:53,24.00,61,402.37,5.44,0.40
07/13/2024 01:29:56,24.00,61,402.37,5.44,0.40
07/13/2024 01:29:58,24.00,61,402.37,5.40,0.40
07/13/2024 01:30:01,24.00,61,402.35,5.44,0.40
07/13/2024 01:30:03,24.00,61,402.34,5.40,0.40
07/13/2024 01:30:06,24.00,61,402.34,5.40,0.40
07/13/2024 01:30:08,24.00,61,402.35,5.44,0.40
07/13/2024 01:30:11,24.00,61,402.34,5.40,0.40
07/13/2024 01:30:13,24.00,61,402.34,5.40,0.40
07/13/2024 01:30:15,24.00,61,402.32,5.40,0.40
07/13/2024 01:30:18,24.00,61,402.32,5.47,0.40
07/13/2024 01:30:20,24.00,61,402.32,5.44,0.40
07/13/2024 01:30:23,24.00,61,402.32,5.44,0.40
07/13/2024 01:30:25,24.00,61,402.34,5.40,0.40
07/13/2024 01:30:28,24.00,61,402.32,5.40,0.40
07/13/2024 01:30:30,24.00,61,402.31,5.44,0.40
07/13/2024 01:30:33,24.00,61,402.31,5.40,0.40
07/13/2024 01:30:35,24.00,61,402.31,5.44,0.40
07/13/2024 01:30:37,24.00,61,402.29,5.40,0.40
07/13/2024 01:30:40,24.00,61,402.28,5.47,0.40
07/13/2024 01:30:42,24.00,61,402.29,5.44,0.40
07/13/2024 01:30:45,24.00,61,402.29,5.40,0.40
07/13/2024 01:30:47,24.00,61,402.28,5.40,0.40
07/13/2024 01:30:50,24.00,61,402.28,5.44,0.40
07/13/2024 01:30:52,24.00,61,402.28,5.44,0.40
07/13/2024 01:30:55,24.00,61,402.26,5.40,0.40
07/13/2024 01:30:57,24.00,61,402.28,5.40,0.40
07/13/2024 01:30:59,24.00,61,402.28,5.37,0.40
07/13/2024 01:31:02,24.00,61,402.28,5.44,0.40
07/13/2024 01:31:04,24.00,61,402.28,5.34,0.40
07/13/2024 01:31:07,24.00,61,402.26,5.37,0.40
07/13/2024 01:31:09,24.00,61,402.28,5.37,0.40
07/13/2024 01:31:12,24.00,61,402.25,5.37,0.40
07/13/2024 01:31:14,24.00,61,402.25,5.37,0.40
07/13/2024 01:31:17,24.00,61,402.25,5.40,0.40
07/13/2024 01:31:19,24.00,61,402.25,5.37,0.40
07/13/2024 01:31:21,24.00,61,402.26,5.47,0.40
07/13/2024 01:31:24,24.00,61,402.25,5.37,0.40
07/13/2024 01:31:26,24.00,61,402.25,5.40,0.40
07/13/2024 01:31:29,24.00,61,402.26,5.40,0.40
07/13/2024 01:31:31,24.00,61,402.23,5.44,0.40
07/13/2024 01:31:34,24.00,61,402.22,5.37,0.40
07/13/2024 01:31:36,24.00,61,402.23,5.40,0.40
07/13/2024 01:31:39,24.00,61,402.22,5.40,0.40
07/13/2024 01:31:41,24.00,61,402.22,5.47,0.40
07/13/2024 01:31:44,24.00,61,402.22,5.40,0.40
07/13/2024 01:31:46,24.00,61,402.22,5.44,0.40
07/13/2024 01:31:48,24.00,61,402.23,5.40,0.40
07/13/2024 01:31:51,24.00,61,402.22,5.37,0.40
07/13/2024 01:31:53,24.00,61,402.20,5.37,0.40
07/13/2024 01:31:56,24.00,61,402.20,5.40,0.40
07/13/2024 01:31:58,24.00,61,402.20,5.40,0.40
07/13/2024 01:32:01,24.00,61,402.20,5.37,0.40
07/13/2024 01:32:03,24.00,61,402.19,5.40,0.40
07/13/2024 01:32:06,24.00,61,402.20,5.37,0.40
07/13/2024 01:32:08,24.00,61,402.20,5.34,0.40
07/13/2024 01:32:10,24.00,61,402.19,5.40,0.40
07/13/2024 01:32:13,24.00,61,402.19,5.37,0.40
07/13/2024 01:32:15,24.00,61,402.20,5.40,0.40
07/13/2024 01:32:18,24.00,61,402.19,5.37,0.40
07/13/2024 01:32:20,24.00,61,402.19,5.37,0.40
07/13/2024 01:32:23,24.00,61,402.19,5.37,0.40
07/13/2024 01:32:25,24.00,61,402.19,5.37,0.39
07/13/2024 01:32:28,24.00,61,402.18,5.37,0.39
07/13/2024 01:32:30,24.00,61,402.18,5.37,0.39
07/13/2024 01:32:32,24.00,61,402.18,5.34,0.40
07/13/2024 01:32:35,24.00,61,402.16,5.40,0.40
07/13/2024 01:32:37,24.00,61,402.16,5.37,0.40
07/13/2024 01:32:40,24.00,61,402.16,5.40,0.40
07/13/2024 01:32:42,24.00,61,402.18,5.37,0.39
07/13/2024 01:32:45,24.00,61,402.15,5.37,0.39
07/13/2024 01:32:47,24.00,61,402.13,5.37,0.39
07/13/2024 01:32:50,24.00,61,402.15,5.34,0.40
07/13/2024 01:32:52,24.00,61,402.13,5.37,0.39
07/13/2024 01:32:55,24.00,61,402.13,5.34,0.39
07/13/2024 01:32:57,24.00,61,402.13,5.34,0.39
07/13/2024 01:32:59,24.00,61,402.13,5.34,0.39
07/13/2024 01:33:02,24.00,61,402.13,5.34,0.39
07/13/2024 01:33:04,24.00,61,402.13,5.34,0.39
07/13/2024 01:33:07,24.00,61,402.13,5.34,0.39
07/13/2024 01:33:09,24.00,61,402.13,5.30,0.39
07/13/2024 01:33:12,24.00,61,402.13,5.34,0.39
07/13/2024 01:33:14,24.00,61,402.11,5.34,0.39
07/13/2024 01:33:17,24.00,61,402.11,5.34,0.39
07/13/2024 01:33:19,24.00,61,402.12,5.30,0.39
07/13/2024 01:33:21,24.00,61,402.11,5.30,0.39
07/13/2024 01:33:24,24.00,61,402.11,5.34,0.39
07/13/2024 01:33:26,24.00,61,402.11,5.30,0.39
07/13/2024 01:33:29,24.00,61,402.11,5.30,0.39
07/13/2024 01:33:31,24.00,61,402.09,5.30,0.39
07/13/2024 01:33:34,24.00,61,402.08,5.30,0.39
07/13/2024 01:33:36,24.00,61,402.09,5.27,0.39
07/13/2024 01:33:39,24.00,61,402.09,5.30,0.39
07/13/2024 01:33:41,24.00,61,402.09,5.30,0.39
07/13/2024 01:33:43,24.00,61,402.08,5.30,0.39
07/13/2024 01:33:46,24.00,61,402.08,5.30,0.39
07/13/2024 01:33:48,24.00,61,402.08,5.30,0.39
07/13/2024 01:33:51,24.00,61,402.08,5.30,0.39
07/13/2024 01:33:53,24.00,61,402.08,5.30,0.39
07/13/2024 01:33:56,24.00,61,402.06,5.27,0.39
07/13/2024 01:33:58,24.00,61,402.05,5.34,0.39
07/13/2024 01:34:01,24.00,61,402.06,5.34,0.39
07/13/2024 01:34:03,24.00,61,402.05,5.30,0.39
07/13/2024 01:34:06,24.00,61,402.05,5.30,0.39
07/13/2024 01:34:08,24.00,61,402.05,5.30,0.39
07/13/2024 01:34:10,24.00,61,402.05,5.27,0.39
07/13/2024 01:34:13,24.00,61,402.05,5.30,0.39
07/13/2024 01:34:15,24.00,61,402.04,5.34,0.39
07/13/2024 01:34:18,24.00,61,402.04,5.30,0.39
07/13/2024 01:34:20,24.00,61,402.04,5.27,0.39
07/13/2024 01:34:23,24.00,61,402.05,5.30,0.39
07/13/2024 01:34:25,24.00,61,402.04,5.34,0.39
07/13/2024 01:34:28,24.00,61,402.03,5.27,0.39
07/13/2024 01:34:30,24.00,61,402.03,5.27,0.39
07/13/2024 01:34:32,24.00,61,402.03,5.30,0.39
07/13/2024 01:34:35,24.00,61,402.04,5.34,0.39
07/13/2024 01:34:37,24.00,61,402.03,5.30,0.39
07/13/2024 01:34:40,24.00,61,402.03,5.27,0.39
07/13/2024 01:34:42,24.00,61,402.03,5.27,0.39
07/13/2024 01:34:45,24.00,61,402.03,5.30,0.39
07/13/2024 01:34:47,24.00,61,402.03,5.30,0.39
07/13/2024 01:34:50,24.00,61,402.00,5.27,0.39
07/13/2024 01:34:52,24.00,61,402.00,5.30,0.39
07/13/2024 01:34:54,24.00,61,402.00,5.27,0.39
07/13/2024 01:34:57,24.00,61,402.00,5.30,0.39
07/13/2024 01:34:59,24.00,61,401.99,5.30,0.39
07/13/2024 01:35:02,24.00,61,402.00,5.27,0.39
07/13/2024 01:35:04,24.00,61,402.00,5.30,0.39
07/13/2024 01:35:07,24.00,61,401.99,5.27,0.39
07/13/2024 01:35:09,24.00,61,401.99,5.27,0.39
07/13/2024 01:35:12,24.00,61,401.97,5.27,0.39
07/13/2024 01:35:14,24.00,61,401.97,5.24,0.39
07/13/2024 01:35:16,24.00,61,401.97,5.24,0.39
07/13/2024 01:35:19,24.00,61,401.97,5.27,0.39
07/13/2024 01:35:21,24.00,61,401.97,5.30,0.39
07/13/2024 01:35:24,24.00,61,401.96,5.30,0.39
07/13/2024 01:35:26,24.00,61,401.97,5.30,0.39
07/13/2024 01:35:29,24.00,61,401.95,5.30,0.39
07/13/2024 01:35:31,24.00,61,401.95,5.30,0.39
07/13/2024 01:35:34,24.00,61,401.95,5.27,0.39
07/13/2024 01:35:36,24.00,61,401.95,5.27,0.39
07/13/2024 01:35:39,24.00,61,401.95,5.24,0.39
07/13/2024 01:35:41,24.00,61,401.95,5.24,0.39
07/13/2024 01:35:43,24.00,61,401.95,5.27,0.39
07/13/2024 01:35:46,24.00,61,401.94,5.24,0.39
07/13/2024 01:35:48,24.00,61,401.95,5.27,0.39
07/13/2024 01:35:51,24.00,61,401.94,5.30,0.39
07/13/2024 01:35:53,24.00,61,401.92,5.27,0.39
07/13/2024 01:35:56,24.00,61,401.92,5.27,0.39
07/13/2024 01:35:58,24.00,61,401.92,5.24,0.39
07/13/2024 01:36:01,24.00,61,401.92,5.24,0.39
07/13/2024 01:36:03,24.00,61,401.92,5.27,0.39
07/13/2024 01:36:05,24.00,61,401.91,5.24,0.39
07/13/2024 01:36:08,24.00,61,401.94,5.27,0.39
07/13/2024 01:36:10,24.00,61,401.90,5.20,0.39
07/13/2024 01:36:13,24.00,61,401.92,5.27,0.39
07/13/2024 01:36:15,24.00,61,401.91,5.24,0.39
07/13/2024 01:36:18,24.00,61,401.90,5.20,0.39
07/13/2024 01:36:20,24.00,61,401.90,5.24,0.39
07/13/2024 01:36:23,24.00,61,401.90,5.27,0.39
07/13/2024 01:36:25,24.00,61,401.90,5.27,0.39
07/13/2024 01:36:27,24.00,61,401.90,5.27,0.39
07/13/2024 01:36:30,24.00,61,401.90,5.27,0.39
